product_id,product_name,product_url,reviewer_name,rating,sentiment,confidence,score,roberta_label,method,title,review_text,date,verified_purchase,helpful_count
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.7076,0.5,neutral,roberta,pay attention to packaging,when went to take out of the walmart bag the tie wasnt on the bread so when i pulled the package out all the bread fell on the ground,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.4991,0.5,neutral,roberta,Expiration Date,"Buying bread, I know it expires pretty quickly on average already. So when buying it over Walmart pick up, I would hope to receive it with the earliest date I could get. But instead, I got a whole pack of bread that expires tomorrow. And I ordered it yesterday. Thanks. I know it's only 2.88 but we all know how this stuff adds up.",,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.4556,0.5,neutral,roberta,very iffy,"They molded within 2 days of receiving product. When good, very good.",,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.6648,0.5,neutral,roberta,,These showed about a 6 inch roll. What came was lucky to be 2-3 inches.,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.6679,0.5,neutral,roberta,,ordered 3 packs received only one pack but got charged for 3.,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.7221,0.5,neutral,roberta,,They expire on the 17th of June. Not fresh and hard,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.522,0.5,neutral,roberta,Dual use Sub or Chili dog,My family use these for our chili dogs It doesn't get soggy like the hotdog buns,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.3819,0.5,neutral,roberta,Soft,My grandbaby loves this bread and she doesn't like bread.,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.5752,0.5,neutral,roberta,,they were smashed only 1/2 inch thick and had mold on them the day,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.772,0.5,neutral,roberta,,Bread was thin no breading when cut in half lengthwise,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.8328,0.5,neutral,roberta,,freshness guarantee means before expired date. best use by mar 08 25. today is march 8th. no freshness guarantee here,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.8441,0.5,neutral,roberta,,I thought I ordered the sliced sub rolls (French) and I got steak rolls (small).,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.5541,0.5,neutral,roberta,Expiration dates need to be checked...,"I had 2 of these delivered on the 15th of July.. The expiration date was for the 16th of July, next day. I looked at them ready to use them and they were already molding.",,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.9186,0.5,neutral,roberta,,packaged on 3/15 and p/u on 3/17 expire on 3/18 giving me 1 day to eat all of the rolls??,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.7395,0.5,neutral,roberta,not as pictured,"more like dinner rolls, not as pictured",,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.5776,0.5,neutral,roberta,,On the order it says two bags of bread and I only received one. And they changed me for two bags,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.6987,0.5,neutral,roberta,,instead of this item cx wants hoagie rolls or choose any other which matches the size of steak rolls by maiers.,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.439,0.5,neutral,roberta,I usually order these rolls.,Checking out bread and rolls I made a decision to order steak rolls because they were just enough. I don't eat beef. They are delicious. Just sometimes they're different. Not the same from time to time. Get it together Walmart.,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.5581,0.5,neutral,roberta,Steak rolls,I planned on making small meatball sandwiches for dinner. according to the photo it should be a fluffy roll that you could hallow out the bread to make a bowl to fit 2 meatballs. These rolls are so small.,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.4735,0.5,neutral,roberta,,"I thought these were dry but they worked for the Italian Sausage with tomato sauce. The buns held up well under the sauce. I got them yesterday through pick up and the ""best buy"" is today. And they don't look like the same roll as the picture.",,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.8473,0.5,neutral,roberta,Not seen the dates on the products,The bread was from yesterday when the store always have fresh bread done every day,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.5146,0.5,neutral,roberta,Holey bread,There is a large hole that runs through entire loaf.,,False,0
596359335,,https://www.walmart.com/ip/Wal-mart-Bakery-8-Ct-French-Steak-Rolls/596359335?utm_source=chatgpt.com,Anonymous,,neutral,0.7753,0.5,neutral,roberta,to small looks like you would get 4 but 2,the picture shows a much bigger amount of roll i was thinking more like mini subs size but got mini rolls x 5 ...,,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.6762,0.5,neutral,roberta,Still Trying,[This review was collected as part of a promotion.] Pants are a better fit but still not true to size.,,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.6077,0.5,neutral,roberta,Nice skinny pants,"I usually avoid ordering jeans online because the sizing with Levi's varies from jean to jean. So I went to the store to try the 511s, as they don't carry 510s there. So, I ended up ordering size 29 x 32, as the 511s did fit comfortable with that size. Anyway, I've been wearing these 510s since I ordered them, and I didn't want to take them off after my first wear. They are skinny on thighs down to the calves, but they have enough room at the leg opening to look like a go-to pair for work and going out. The only issue I have is that these pants have an extra crotch space between the thighs, and as these pants run a little small on waist and thighs, the crotch area is about an inch loose. These jeans do stretch well though, and they fit better after every wear.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5015,0.5,neutral,roberta,All 510 Skinny Fit jeans aren't created equal,"I bought 2 pair if 510 skinny fit jeans in the same size/length for my son which he has had a pair of before. I ordered the Lake Anza & rigid dragon finishes. The Lake Anza pair had stretch material in them and they fit my son perfectly. Then he tried on the rigid dragon pair but couldn't even get them passed his knees. So I had to return them at my own expense which I don't think is fair. I don't think i'll be buying anymore from this site, because it seems you must try every color in the same fit/size to know if they will fit.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.3552,0.5,neutral,roberta,Different than they used to be,"I've been wearing 510s for years and have always LOVED the way they fit. Recently I bought two pairs of the Rigid Dragon, what happened? The crotch sits too low and the waist sits too high, also the denim isn't nearly as comfortable as it used to be. I wish Levi's would go back to the old 510s.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.7878,0.5,neutral,roberta,"Third Revision of Khaki 510's, The only pair of 510's that I had to return","I've had 3 pairs of the 510 khakis, all three have been different. This current revision different then the other 510, I'm normally a 31-32, I got them in with another pair of black 510s that fit perfectly like they usually do. The rise was WAY higher then normal and the waste was closer to a 29/30 and the inseam is much shorter then it should be. Ordering a 32-34 to see if it fits right...",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4824,0.5,neutral,roberta,Not too impressed smaller size please,[This review was collected as part of a promotion.] The fit is ok just the bottom part of jeans gave me a bit more room than I thought I would have so it kinda looked like bell bottoms and NO NOT LIKE STACKED JEANS REAL BELL BOTTOMS,,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5339,0.5,neutral,roberta,Too Small,Too small around waist I wear 36x34 but felt like 34x34,,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5629,0.5,neutral,roberta,Mom jeans,"What happened to the old Levis 510 ? (98% cotton 2% spandex. i had several pairs and got many compliments on them. The jeans sold here are 92% cotton 7% elastic and 2% spandex. They are baggy in the crotch and a thinner (mom jean) stretch material. i have donated my recent purchase to charity. i have resorted to looking on E-Bay for the 98% cotton formula. Levis........ PLEASE bring them back , they were the perfect jean.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4414,0.5,neutral,roberta,"Not like the original 510, circa 2008-10","The Levi's 510 happen to be my most favorite and irreplaceable fitting, cut, and style of jean. When they first got released, I bought most cuts and colors: black denim, blue denim/ gold inner, plum, etc. With the recent releases, I've noticed that not only has manufactured jeans become inconsistent in listed sizes across all retailers, but the fitting has also changed drastically. Although the thigh has stayed tight, the leg not longer fits skinny, and the ankle taper is horrible and awkward. I've clinged on to my now diminishing pairs of original 610s. The ones you had to break in because they were so tight! For those complaining about the 510 now, these Jeans are branded super skinny, not skinny, slim, and straight fit. Well now, they might as well be.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5014,0.5,neutral,roberta,Not Skinny,"As a lot of other reviews have said, Levi's drastically changed the fit of the 510 jeans. I have 2 pairs that are about 2 years old and those fit exactly how I need them to (wearing 28x30 jeans and finding a pair that fit me well is not an easy task). When I ordered a new pair (Jet Black) in April after having finally worn through my old ones, I was really disappointed to see how loose the pants were. They're a ""slim"" fit at best, and will no longer be my go-to for new jeans.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5252,0.5,neutral,roberta,Pros and Cons,"I ordered two pair of these 510s, Nightshine & The Rich, and when I first tried them on they felt a little too tight and stiff for my liking (I usually wear 511s). I was a little skeptical about keeping them but I decided to give them a try. I kept the Nightshine pair on for about 7 hours hoping they would wear in at least a tad and stretch out a bit, and surprisingly so, they did. Although they are not yet my most comfortable pair of jeans, I feel like once they are nice and broken in, they will be one of my favorites. My only complaint is, as other customers have reviewed, the crotch is wayyy too low. I really have not had a pair of Levi's (510s,511s,514s)that have had the crotch this low, or felt this low at least.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4997,0.5,neutral,roberta,Small waist and little stretch,"The tightness of the 510 jeans varies slightly from color to color and these definitely run on the tighter side. The color is beautiful, definitely darker and more ""rigid"" looking than the rigid stretch model. These would fade nicely if you wore them for a while without washing. However, the waist on these runs very small. I wear a waist size 31 in the rigid stretch model, but both the 31 and 32 waists were too small for me in this style. I am unsure if the waist will stretch out some, because then the 32 would fit me fine. I don't think I am willing to risk that though. The more pressing issue is the lack of stretch. That tag reads 1% elastane, but it is very hard to move around in these. I could not lift my leg up very far at all. They seem significantly less stretchy than the rigid stretch model these seem to be replacing. Overall I love the color, but I do not like the lack of mobility.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5692,0.5,neutral,roberta,Theres a trick to these jeans...,"So ive always bought the original 510 skinnys back in the late 2000s and i guess u guys changed the fit... at first these new jeans fit good and with wear they become very loose, not skinny at all, but after its 2-3 wash and drys in the dryer they shrink and become tight and stay tight. So dont get discouraged! They're definitely not like the original 510s but theyre not that bad after the few washes. Then they look and fit like true skinnys.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.558,0.5,neutral,roberta,Could be better,"These jeans are O.K, it depends on what your looking for. The rise of the waist is pretty high compared to most skinny jeans that you'd find at the various skate stores at the mall. This is really the only downfall of these pants, if you dont wear them all the way up on the waist, and try to sag them even a little, they no longer are skinny jeans and turn into straight fit even a slightly baggy fit at the thighs (Though maybe ordering a size smaller might fix this problem, try before you buy!). So it really depends how you wear your jeans. The material is more along the lines of trousers/regular pants as opposed to jeans, again this is good or bad depending on what you want.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.562,0.5,neutral,roberta,Fits very small and no stretch,"I bought a pair of 32x32 jeans but they fit a couple sizes small. I have the same model 32x32 510™ Skinny Fit Advanced Stretch Jeans and they fit perfectly. There is even some room around waist. Both pairs are also made from 99% cotton and 1% elastane, but these do not have any stretch. I cannot even put these on because they are very tight on calves and around waist. I do not understand how it can be so much different. Completely disappointed and I cannot return back as I bought them online while away.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4441,0.5,neutral,roberta,Jeans fit differently than other 510's,"I bought the Super Skinny 510's in gray, and they fit great. When I bought the Jet super skinny jeans, the product was significantly different. The pants fit in the same way, but they are probably three inches longer. This is unfortunate, because the gray 510's fit perfectly. It seems like the jet skinny jeans are almost fitted to be 32L. The other problem with this jean is the material. Black is a very difficult color to keep lint and other fuzz off of, but the specific material they used make it even harder. Black skinny jeans are obviously very cool, but this product could be improved!",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5765,0.5,neutral,roberta,Exactly as expected,"I was worried about buying these jeans because of the change Levi's made in the fit. I went ahead and bought them anyways despite the reviews. I have three pairs of 510's, and to my surprise, this pair fit in the legs and waist exactly the same as the others. HOWEVER the rise in these jeans are WAY off from the other pairs of 510's I own. The rise is 1 - 1 1/2 inches lower (as pictured) and looks COMPLETELY off when worn with a tucked-in shirt. That being said, these jeans are still Levi's quality, and I wear them every day.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.468,0.5,neutral,roberta,Nice but needed more,I thought to 2 holes on the knees were plain so I distressed it more and added a few holes and patched it underneath,,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4503,0.5,neutral,roberta,Smart Feature,"The dropped crotch is a smart feature. I don't understand all the complaints because it's there for your benefit, especially in a seated position. Without that added room, you're basically wearing a pair of women's jeans.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5342,0.5,neutral,roberta,Waist runs small and has little stretch.,"The quality of the jeans are fine. It just the inconsistent fit of the waist. The legs are what I was looking for in a skinny, but the waist I couldn't even button and had no stretch.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4332,0.5,neutral,roberta,Nice Fit. Fabric A Bit Too Heavy.,"The fabric of these jeans is a little heavier than I prefer, so they aren't as comfortable as my regular 510s. They do look nice, though. Perhaps they'll grow softer with age.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4947,0.5,neutral,roberta,Shopping was confusing,"I didn't know there was such thing as Levi's premium distinction other than the price. Hard to find my size, however I got them fitted. So not too bad. The do fit a bit wider than my other same size jeans",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.5425,0.5,neutral,roberta,Inseam too short.,"I wear a 30x32 im 5'9 and these fit like 30 inseams. Theyre highwater, or the jeans r super low rise, one or the other, either way, go up a length in inseam",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4318,0.5,neutral,roberta,Not the same skinny jeans,Ordered 510 skinny in the past and loved them . Just ordered like 6 pairs to stock up for work and the fit is way different than the past very disappointed same style of jean but they went different on the fit,,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4929,0.5,neutral,roberta,tight at the waist,"tight at the waist. i have 2 other pair of jeans of the same size that fit much better. this, not so much",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.4104,0.5,neutral,roberta,Decent jeans,"These jeans look great when standing. Not as comfortable when sitting. They tend to press on the thighs near the knees, and the groin has zero room. I am average sized and I get pinched often.",,False,0
818389951,,https://www.walmart.com/ip/Levi-s-Men-s-510-Skinny-Fit-Jeans/818389951?athAsset=eyJhdGhjcGlkIjoiODE4Mzg5OTUxIiwiYXRoc3RpZCI6IkNTMDIwIiwiYXRoYW5jaWQiOiI1OTYzNTkzMzUiLCJhdGhyayI6MC4wfQ==&athena=true,Anonymous,,neutral,0.6728,0.5,neutral,roberta,This product needs more space on the crotch area.,"510s need more space in the crotch area and less space on the legs but, not too tight.",,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.5988,0.5,neutral,roberta,,"The scent isnt strong like some other brands and lasts about a week faintly dissipates. So, if you prefer mild this would be for you! I just like a bit stronger scent.",,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.8217,0.5,neutral,roberta,ezy open lick old freshener take raper off rase,unwrap rase little for lite sent wider for stronger sent gel like had in the 80s will buy again 6pk little over $5,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.4314,0.5,neutral,roberta,,The smell is pleasant but doesn't last as long as they used too,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.4531,0.5,neutral,roberta,Didn't last long,The smell was nice for only about a week,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.4657,0.5,neutral,roberta,Ok,What can you say about an air freshener is so irrelevant to meeting a review. It's fine it works. What else can I say?,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.547,0.5,neutral,roberta,,also are good to keep smells down and either the kitchen or the bathroom or any other place in your house or apartment.,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.7563,0.5,neutral,roberta,,I put this on the shelf in laundry room. It's right at the back door. Maybe this will be the first scent to smell as walking in the door.,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.6879,0.5,neutral,roberta,,Smell doesn't last long but dont expect much for .97,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.643,0.5,neutral,roberta,No smell,No smell to it unless you basically put your nose on the gel.,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.6824,0.5,neutral,roberta,,Didn't smell unless you were holding it in your hand,,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.7296,0.5,neutral,roberta,,"This is like the old Glade solid air fresheners; however, the scent could be stronger.",,False,0
9853610832,,https://www.walmart.com/ip/Great-Value-Adjustable-Solid-Gel-Cone-Air-Freshener-Raspberry-Fields-7-oz/9853610832,Anonymous,,neutral,0.5299,0.5,neutral,roberta,small rooms only,cheap and okay for a small rooms didn't last long,,False,0
